DMU,panel_area,wind_mills,storage,demand_met,pct_dem_met,reward_risk,energy_purchased,energy_sold,population,total_prod,area
700,2100,15,400,0.815841666667,0.967758500282,1.63796876415,247442.386908,4264817.20298,50000,22601.0902343,18100
701,2100,15,500,0.820041666667,0.955402828166,1.63586365138,240977.351751,4272279.32426,50000,22625.5463354,18100
702,2100,15,600,0.824047222222,0.951088727256,1.63933030669,232962.340444,4271515.50812,50000,22624.3634136,18100
703,2100,15,700,0.827005555556,0.950136378404,1.6389259704,228466.418755,4281663.85726,50000,22657.5022543,18100
704,2100,15,800,0.829555555556,0.939863396066,1.63562456764,224523.736449,4266993.15,50000,22616.5719802,18100
705,2100,15,900,0.833794444444,0.941107504843,1.64516370034,216225.019386,4263240.25957,50000,22612.7399233,18100
706,2100,15,1000,0.835827777778,0.9507088625,1.64200329044,211581.384333,4272191.47422,50000,22643.5515605,18100
707,2100,15,1100,0.838777777778,0.956421854523,1.63787727583,207578.749781,4255150.50352,50000,22589.0056271,18100
708,2100,15,1200,0.842038888889,0.939017270719,1.64016088515,202679.881915,4258801.24839,50000,22602.7663882,18100
709,2100,15,1300,0.845058333333,0.941467945125,1.63415431058,196362.37903,4273542.21383,50000,22652.4357912,18100
710,2100,15,1400,0.848283333333,0.943858718438,1.64400479684,191159.426793,4257517.43544,50000,22611.9240524,18100
711,2100,15,1500,0.851919444444,0.948535180326,1.64593561018,183947.123009,4261627.40932,50000,22628.011483,18100
712,2100,15,1600,0.854758333333,0.949128956321,1.64246077012,180619.795259,4260856.34723,50000,22638.9287042,18100
713,2100,15,1700,0.855877777778,0.945665351143,1.6378215016,177509.058816,4254976.03718,50000,22616.2566734,18100
714,2100,15,1800,0.859358333333,0.950864124382,1.63652174875,173567.997296,4244368.16555,50000,22590.3084001,18100
715,2100,15,1900,0.862625,0.934108738123,1.64371536347,167976.929928,4260030.31778,50000,22646.0438353,18100
716,2100,15,2000,0.866047222222,0.946104920961,1.63737533958,163168.791406,4253568.73163,50000,22631.6528049,18100
717,2100,15,2100,0.868388888889,0.941856729857,1.63833344476,158443.074449,4256716.83229,50000,22651.9734154,18100
718,2100,15,2200,0.872380555556,0.961969657278,1.64004154781,153457.534944,4253044.81743,50000,22647.7626707,18100
719,2100,15,2300,0.872116666667,0.947981288414,1.63914047451,153343.65296,4229119.9008,50000,22579.3072875,18100
720,2100,15,2400,0.875841666667,0.956779256917,1.63737604647,146351.192012,4252100.08733,50000,22655.5957839,18100
721,2200,15,100,0.820038888889,0.954332456169,1.66445276736,244591.041003,4413811.839,50000,23079.6942217,18200
722,2200,15,200,0.822558333333,0.962592230443,1.66629653964,238130.200333,4389983.10603,50000,23014.5397309,18200
723,2200,15,300,0.826030555556,0.958395048234,1.66304866224,232095.041639,4393665.78153,50000,23019.6532949,18200
724,2200,15,400,0.830136111111,0.941467862831,1.66703351806,225279.38741,4397102.57416,50000,23036.6204829,18200
725,2200,15,500,0.833372222222,0.951595639292,1.66506803967,219844.086218,4395927.70824,50000,23040.7499175,18200
726,2200,15,600,0.835736111111,0.957714038112,1.66567857585,215278.737143,4389271.09059,50000,23021.474462,18200
727,2200,15,700,0.840188888889,0.962018621684,1.66979015926,207800.239052,4406623.43141,50000,23064.6801178,18200
728,2200,15,800,0.842955555556,0.952461856974,1.67005520546,203080.980347,4409825.37862,50000,23079.4577612,18200
729,2200,15,900,0.8464,0.944977231846,1.67385933178,197430.19941,4402917.47471,50000,23063.2732843,18200
730,2200,15,1000,0.849733333333,0.967146712719,1.67067965432,192365.663711,4395408.98391,50000,23045.7098782,18200
731,2200,15,1100,0.851552777778,0.959595048088,1.6659320417,187722.041806,4405964.93017,50000,23079.3253381,18200
732,2200,15,1200,0.853994444444,0.945096630402,1.66653647155,184759.47559,4387758.80466,50000,23022.4157081,18200
733,2200,15,1300,0.856741666667,0.961729783958,1.6631420354,180030.511982,4377145.14456,50000,22998.4285953,18200
734,2200,15,1400,0.860602777778,0.95989598924,1.66303722501,174257.410701,4399822.97386,50000,23076.9499609,18200
735,2200,15,1500,0.863511111111,0.95850101247,1.66698237622,167727.624248,4401407.28662,50000,23086.1955084,18200
736,2200,15,1600,0.865252777778,0.943435159284,1.66514456593,166328.226678,4393170.23294,50000,23055.7130612,18200
737,2200,15,1700,0.868011111111,0.969793312547,1.66501379416,161447.280468,4386124.85287,50000,23054.2400941,18200
738,2200,15,1800,0.870869444444,0.956325059032,1.6659137141,157444.839009,4373758.46724,50000,23012.6054082,18200
739,2200,15,1900,0.872858333333,0.960057766539,1.6622886327,153423.913591,4384130.50514,50000,23046.6874847,18200
740,2200,15,2000,0.876841666667,0.95307537678,1.66477190427,147437.167357,4398220.62064,50000,23098.2077548,18200
741,2200,15,2100,0.878888888889,0.954831824728,1.66486478303,144488.565084,4379514.98699,50000,23043.5625451,18200
742,2200,15,2200,0.880791666667,0.950472860848,1.66106207724,141315.714878,4386272.51976,50000,23068.8626333,18200
743,2200,15,2300,0.883961111111,0.960232516501,1.66713320733,135922.995235,4382442.42991,50000,23071.3723898,18200
744,2200,15,2400,0.884997222222,0.957628012984,1.66525668243,134754.830391,4367253.52405,50000,23020.1567315,18200
745,2300,15,100,0.833391666667,0.95412175713,1.69210021816,223772.848971,4544160.3923,50000,23493.9541387,18300
746,2300,15,200,0.837344444444,0.946836539308,1.69310942975,215062.084056,4552557.08647,50000,23531.7313036,18300
747,2300,15,300,0.839319444444,0.963105542913,1.69164545232,212416.331122,4533521.34613,50000,23466.7137293,18300
748,2300,15,400,0.843058333333,0.963585419533,1.69752671996,206205.813428,4529533.01145,50000,23457.9993441,18300
749,2300,15,500,0.845605555556,0.968986008222,1.69102299091,201637.945387,4537951.46005,50000,23487.9600559,18300
750,2300,15,600,0.847619444444,0.948907648908,1.69296403323,197964.625448,4524970.80542,50000,23451.8707753,18300
751,2300,15,700,0.852513888889,0.95722683497,1.69567010746,190271.011843,4537965.80782,50000,23488.3405211,18300
752,2300,15,800,0.854383333333,0.949027892966,1.69199385245,184706.41733,4528788.26011,50000,23465.3126886,18300
753,2300,15,900,0.857805555556,0.964914602879,1.69232273645,180857.500199,4549734.92207,50000,23529.9748974,18300
754,2300,15,1000,0.859313888889,0.961372899071,1.69037321343,177849.070343,4526833.38651,50000,23464.2670089,18300
755,2300,15,1100,0.863963888889,0.963879726224,1.69041161861,170586.641207,4540442.24786,50000,23509.3269417,18300
756,2300,15,1200,0.866566666667,0.963727052941,1.69574020189,165827.758947,4532927.89166,50000,23492.9304428,18300
757,2300,15,1300,0.869183333333,0.962445027738,1.69157939323,160832.993845,4528645.64677,50000,23487.7518906,18300
758,2300,15,1400,0.871302777778,0.950504802387,1.69150499625,159466.922391,4549549.48838,50000,23534.4638692,18300
759,2300,15,1500,0.874052777778,0.955424409366,1.69183202731,154130.893651,4532090.11119,50000,23501.7229653,18300
760,2300,15,1600,0.876438888889,0.956093202538,1.68887486188,150523.124655,4519368.87124,50000,23470.8034143,18300
761,2300,15,1700,0.879458333333,0.956141328488,1.69291649001,144904.446809,4525781.73534,50000,23484.9002457,18300
762,2300,15,1800,0.880780555556,0.964523393872,1.69299391159,143329.371274,4522372.48845,50000,23476.4586852,18300
763,2300,15,1900,0.883986111111,0.957939980224,1.68997764766,137731.216109,4521591.84163,50000,23491.9101227,18300
764,2300,15,2000,0.886208333333,0.957255711813,1.69112624403,135777.990402,4525219.11649,50000,23500.4382654,18300
765,2300,15,2100,0.889072222222,0.95252292396,1.6925147174,130593.643001,4523886.8181,50000,23507.1046244,18300
766,2300,15,2200,0.891044444444,0.963401198807,1.69478918535,128149.567697,4503913.83211,50000,23452.3132287,18300
767,2300,15,2300,0.8937,0.969156707308,1.69343868882,123945.159049,4515593.01257,50000,23493.8812054,18300
768,2300,15,2400,0.896125,0.957319035734,1.69155149651,120933.297408,4520153.31878,50000,23511.6047548,18300
769,2400,15,100,0.846055555556,0.947796412284,1.72481360887,203976.46428,4689414.26687,50000,23955.5834488,18400
770,2400,15,200,0.848163888889,0.959414974569,1.72151064903,199236.078171,4674967.07252,50000,23919.0882911,18400
771,2400,15,300,0.852163888889,0.965692006607,1.71950428048,192913.589446,4673091.15112,50000,23912.3259485,18400
772,2400,15,400,0.854294444444,0.957880413508,1.71743524825,190049.835651,4671068.65517,50000,23900.0557509,18400
773,2400,15,500,0.858413888889,0.958690145464,1.72696947766,183748.914952,4671924.25249,50000,23911.3009006,18400
774,2400,15,600,0.860622222222,0.955548898466,1.71223981932,178237.597861,4686809.71179,50000,23957.2215592,18400
775,2400,15,700,0.863136111111,0.965455395962,1.71732073322,174612.477279,4682157.95632,50000,23939.6445012,18400
776,2400,15,800,0.8658,0.965182257082,1.71690780816,170163.088439,4685469.78592,50000,23947.9704335,18400
777,2400,15,900,0.868561111111,0.957361456667,1.72154593853,165002.028128,4669848.78359,50000,23916.8218854,18400
778,2400,15,1000,0.870766666667,0.956483338073,1.71624230988,162647.135053,4678833.39046,50000,23938.2024179,18400
779,2400,15,1100,0.873991666667,0.953298980319,1.72022090975,156597.280511,4671060.26406,50000,23923.8057761,18400
780,2400,15,1200,0.877483333333,0.956478393966,1.72253794758,151042.654824,4696026.42525,50000,23997.3364475,18400
781,2400,15,1300,0.878422222222,0.956107610347,1.72052562395,148144.024468,4663467.78291,50000,23903.7298545,18400
782,2400,15,1400,0.882291666667,0.952818507626,1.71713132919,143276.146777,4671856.19963,50000,23933.1765911,18400
783,2400,15,1500,0.883588888889,0.95227617819,1.72081756097,140438.902028,4671083.66768,50000,23933.7501821,18400
784,2400,15,1600,0.887008333333,0.949414957243,1.72282028025,135889.432814,4668467.39458,50000,23932.6041658,18400
785,2400,15,1700,0.888761111111,0.957849889982,1.71935212421,134024.204375,4676756.33603,50000,23958.959008,18400
786,2400,15,1800,0.891913888889,0.953617100735,1.72138361512,128317.080455,4651401.82209,50000,23898.6389039,18400
787,2400,15,1900,0.892708333333,0.959898524601,1.72144558937,126708.871104,4641268.24147,50000,23872.2776328,18400
788,2400,15,2000,0.895736111111,0.957650901955,1.72164886283,123436.207102,4651539.37498,50000,23904.9377516,18400
789,2400,15,2100,0.897938888889,0.957078978373,1.71661761429,118727.181708,4662890.10525,50000,23941.7457647,18400
790,2400,15,2200,0.901372222222,0.957349484101,1.720237801,114429.355954,4664650.05018,50000,23952.7995685,18400
791,2400,15,2300,0.901755555556,0.964955520945,1.71925993756,113679.027213,4641419.43225,50000,23883.7461221,18400
792,2400,15,2400,0.903755555556,0.969684470989,1.71955455715,110814.685545,4649834.37761,50000,23913.484552,18400
793,1500,16,2400,0.803894444444,0.912184112564,1.44124382226,259830.697283,3813726.9154,50000,20974.339616,26500
794,1600,16,1900,0.801961111111,0.913674264716,1.46414960655,263192.819962,3941635.51962,50000,21388.1712876,26600
795,1600,16,2000,0.804775,0.923648281752,1.47043831712,257811.073415,3925406.86227,50000,21351.7903995,26600
796,1600,16,2100,0.808169444444,0.920755089015,1.46668502313,250608.699857,3925794.91656,50000,21372.117475,26600
797,1600,16,2200,0.811819444444,0.929260035515,1.46941478797,245503.763405,3939974.7561,50000,21407.6596917,26600
798,1600,16,2300,0.815063888889,0.930081066529,1.46766724801,240202.141509,3928724.28448,50000,21386.9380424,26600
799,1600,16,2400,0.817797222222,0.915905283207,1.47019441352,233684.301803,3929308.65721,50000,21394.1170124,26600
800,1700,16,1400,0.801308333333,0.936652175021,1.49573262018,266964.171214,4074338.7997,50000,21834.0157528,26700
801,1700,16,1500,0.805186111111,0.920943817428,1.4910260243,259410.249684,4068270.2269,50000,21820.7286344,26700
802,1700,16,1600,0.807286111111,0.936249934958,1.49152729556,254724.169332,4057995.9204,50000,21798.240639,26700
803,1700,16,1700,0.810969444444,0.93324682299,1.49613375381,249631.966361,4064037.35014,50000,21816.2178534,26700
804,1700,16,1800,0.814716666667,0.936320627039,1.49689491216,244263.517126,4059909.65201,50000,21807.302394,26700
805,1700,16,1900,0.816597222222,0.932793800476,1.49373532725,239275.419622,4052662.05415,50000,21792.9593323,26700
806,1700,16,2000,0.820052777778,0.926073636707,1.49724967099,232255.012191,4059099.18494,50000,21821.5827371,26700
807,1700,16,2100,0.822533333333,0.905573829049,1.49668079134,227926.171642,4055914.02762,50000,21817.4605903,26700
808,1700,16,2200,0.827413888889,0.91503004582,1.50106047013,219999.72221,4042969.38672,50000,21789.9914492,26700
809,1700,16,2300,0.829238888889,0.906406358828,1.4962938361,217041.340357,4043293.06884,50000,21802.6834772,26700
810,1700,16,2400,0.83295,0.93457980618,1.49490083109,212030.962095,4051147.27887,50000,21837.4685779,26700
811,1800,16,1000,0.802911111111,0.92788263909,1.52631911195,267336.24848,4194876.76189,50000,22232.5756235,26800
812,1800,16,1100,0.806322222222,0.925026543754,1.52198242815,261305.805296,4191158.87366,50000,22225.7595313,26800
813,1800,16,1200,0.810427777778,0.913264198634,1.52539297078,255366.73616,4213410.78492,50000,22299.6121565,26800
814,1800,16,1300,0.812811111111,0.942373343359,1.52355848938,248828.079704,4185399.51719,50000,22221.6621567,26800
815,1800,16,1400,0.815963888889,0.92679514432,1.52465736903,242227.592766,4176819.79983,50000,22211.5783048,26800
816,1800,16,1500,0.818808333333,0.934956894861,1.52303912865,238085.733775,4186490.57713,50000,22225.500941,26800
817,1800,16,1600,0.823788888889,0.942820470527,1.52296411061,230156.307558,4190381.64867,50000,22261.31777,26800
818,1800,16,1700,0.826108333333,0.927760139777,1.52954191554,225880.580467,4173668.22948,50000,22212.8345521,26800
819,1800,16,1800,0.829266666667,0.945286361018,1.5211786799,219935.705565,4187407.67731,50000,22254.3741191,26800
820,1800,16,1900,0.831688888889,0.941965598857,1.5226439424,214601.577693,4181920.81656,50000,22241.8360048,26800
821,1800,16,2000,0.834469444444,0.932402373912,1.52273352879,210207.662572,4187157.97238,50000,22258.285686,26800
822,1800,16,2100,0.837802777778,0.921569318852,1.522775842,204109.372953,4173339.29544,50000,22234.307804,26800
823,1800,16,2200,0.839258333333,0.925790932849,1.52141532061,202201.244703,4171306.39589,50000,22228.8405143,26800
824,1800,16,2300,0.842,0.939398498507,1.52752560979,197577.494768,4172737.93469,50000,22229.6931704,26800
825,1800,16,2400,0.846880555556,0.927574359113,1.52317473724,190513.709932,4169215.91344,50000,22242.5607905,26800
826,1900,16,600,0.804061111111,0.934045787211,1.55024727603,268278.387419,4328371.10378,50000,22672.226711,26900
827,1900,16,700,0.8065,0.929305797706,1.5454875763,264319.953488,4328202.92816,50000,22667.8585537,26900
828,1900,16,800,0.810691666667,0.93492194781,1.54865054056,254973.114303,4326276.95602,50000,22678.0935401,26900
829,1900,16,900,0.813719444444,0.938637680372,1.55589531171,251143.675045,4308032.83107,50000,22624.0884366,26900
830,1900,16,1000,0.816994444444,0.949356211888,1.55131191855,243411.551942,4310042.31909,50000,22633.8210128,26900
831,1900,16,1100,0.820344444444,0.937786713966,1.55217581919,237949.828536,4315380.91916,50000,22655.8660588,26900
832,1900,16,1200,0.824191666667,0.927657989701,1.55210713744,231333.726554,4330571.76074,50000,22700.5750915,26900
833,1900,16,1300,0.827455555556,0.92855250139,1.54841011089,225482.437002,4323204.58287,50000,22683.9684418,26900
834,1900,16,1400,0.829286111111,0.944081220762,1.54870628439,220933.344358,4317597.19516,50000,22675.9793349,26900
